id,name,addressState,website,status,min_weekly_price_aud,amenities,member_offers,confidence,error
gym-170,Flex Fitness Equipment - Osborne Park,WA,http://www.flexequipment.com.au/,success,,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":false,""cardio"":false,""group_classes"":false,""boxing_mma"":false,""yoga_pilates"":false,""parking"":false,""showers"":false,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":false}","{""no_contract"":false,""contract"":false,""new_member_trial"":false,""referral_scheme"":false,""multi_location_access"":false,""app"":false}",no_data,
754623a2-8ccf-4baf-a8aa-bb849526b683,Orbit Fitness Equipment - Joondalup,WA,https://www.orbitfitness.com.au/?utm_source=gmb&utm_medium=organic&utm_campaign=local&utm_term=joondalup,success,,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":false,""cardio"":false,""group_classes"":false,""boxing_mma"":false,""yoga_pilates"":false,""parking"":false,""showers"":false,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":false}","{""no_contract"":false,""contract"":false,""new_member_trial"":false,""referral_scheme"":false,""multi_location_access"":false,""app"":false}",no_data,
3a934c3a-1203-40f0-b788-0a0889264608,Moraes BJJ Academy,WA,https://www.instagram.com/moraesbjj_gym/,social_link,,,,,
484826a8-542c-454f-8102-c3b2027efb24,Arko Fitness by Stuart Bell,WA,http://www.arkofitness.com/,success,,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":false,""cardio"":false,""group_classes"":false,""boxing_mma"":false,""yoga_pilates"":false,""parking"":false,""showers"":false,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":false,""contract"":false,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":false,""app"":false}",no_data,
gym-291,South West Strength,WA,http://www.southweststrength.com.au/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=13076992702562999436,success,,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":false,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":false,""parking"":false,""showers"":false,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":true,""personal_training"":true}","{""no_contract"":false,""contract"":false,""new_member_trial"":false,""referral_scheme"":false,""multi_location_access"":false,""app"":false}",medium,
gym-143,Conditn Subiaco,WA,https://conditn.com/,success,,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":false,""parking"":false,""showers"":true,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":true,""contract"":true,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":true,""app"":true}",medium,
gym-056,World Gym Midland,WA,https://www.worldgym.com.au/gyms/midland?utm_source=organic&utm_medium=gmb&utm_id=google,success,,"{""pool"":false,""spa"":false,""sauna"":true,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":true,""parking"":true,""showers"":true,""lockers"":true,""childcare"":true,""cafe"":true,""access_247"":true,""personal_training"":true}","{""no_contract"":false,""contract"":true,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":true,""app"":true}",medium,
9470b196-2a73-4cd1-9968-fa05548da3e6,The Muay Thai Academy,WA,https://www.themuaythaiacademy.com.au/,success,,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":false,""cardio"":false,""group_classes"":true,""boxing_mma"":true,""yoga_pilates"":false,""parking"":null,""showers"":null,""lockers"":null,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":null,""contract"":null,""new_member_trial"":null,""referral_scheme"":null,""multi_location_access"":false,""app"":null}",low,
gym-176,Revo Fitness - Morley,WA,https://revofitness.com.au/gyms/morley/?utm_term=plcid_16188944209025763576&utm_source=google&utm_medium=organic&utm_campaign=Google+My+Business&utm_content=Revo+Fitness+-+Morley,success,9.69,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":false,""parking"":true,""showers"":true,""lockers"":true,""childcare"":false,""cafe"":false,""access_247"":true,""personal_training"":true}","{""no_contract"":true,""contract"":false,""new_member_trial"":false,""referral_scheme"":true,""multi_location_access"":true,""app"":true}",high,
gym-024,The Yard Gym Fremantle,WA,https://theyardgym.com/locations/fremantle,success,,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":false,""parking"":true,""showers"":true,""lockers"":false,""childcare"":true,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":false,""contract"":true,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":false,""app"":false}",medium,
e18be74d-0978-4440-a3ac-776c6b96e4c9,Grandstand Crossfit,WA,http://www.grandstandcrossfit.com.au/,success,58.2,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":false,""parking"":false,""showers"":true,""lockers"":true,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":false,""contract"":false,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":false,""app"":false}",medium,
gym-247,Prime Bodies,WA,https://www.primebodies.com.au/,success,,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":true,""yoga_pilates"":true,""parking"":true,""showers"":true,""lockers"":true,""childcare"":false,""cafe"":false,""access_247"":true,""personal_training"":true}","{""no_contract"":false,""contract"":false,""new_member_trial"":false,""referral_scheme"":false,""multi_location_access"":false,""app"":false}",low,
2d79a377-d3b6-420b-964f-29cb6f1cef77,Stirling Central Shopping Centre,WA,https://www.stirlingcentral.com.au/,success,16.95,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":false,""boxing_mma"":false,""yoga_pilates"":false,""parking"":true,""showers"":true,""lockers"":true,""childcare"":false,""cafe"":false,""access_247"":true,""personal_training"":true}","{""no_contract"":true,""contract"":false,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":true,""app"":true}",medium,
gym-180,Anytime Fitness,WA,https://www.anytimefitness.com/en-au/locations/morley-western-australia-au-1412,success,18.95,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":false,""parking"":null,""showers"":true,""lockers"":true,""childcare"":false,""cafe"":false,""access_247"":true,""personal_training"":true}","{""no_contract"":true,""contract"":true,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":true,""app"":true}",medium,
gym-184,Lordy's Gym,WA,http://lordysgym.com.au/,success,9.2,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":false,""parking"":false,""showers"":false,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":true,""personal_training"":true}","{""no_contract"":true,""contract"":false,""new_member_trial"":false,""referral_scheme"":false,""multi_location_access"":false,""app"":true}",high,
43a98d9b-098e-414e-b323-63909f91b1d8,Fitra Fitness,WA,http://fitrafitness.com/,success,16.95,"{""pool"":false,""spa"":false,""sauna"":true,""free_weights"":true,""cardio"":true,""group_classes"":false,""boxing_mma"":false,""yoga_pilates"":false,""parking"":true,""showers"":true,""lockers"":false,""childcare"":true,""cafe"":false,""access_247"":true,""personal_training"":false}","{""no_contract"":true,""contract"":true,""new_member_trial"":false,""referral_scheme"":true,""multi_location_access"":false,""app"":false}",high,
49e68b2b-aa73-4b91-a3bc-4ab0594beb06,EJ Fit,WA,https://www.ejfit.com.au/,success,,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":false,""cardio"":false,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":true,""parking"":null,""showers"":null,""lockers"":null,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":null,""contract"":null,""new_member_trial"":null,""referral_scheme"":false,""multi_location_access"":false,""app"":false}",low,
gym-295,CrossFit Bunbury,WA,http://www.crossfitbunbury.com.au/,success,,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":false,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":false,""parking"":true,""showers"":false,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":false,""contract"":false,""new_member_trial"":false,""referral_scheme"":false,""multi_location_access"":false,""app"":false}",low,
gym-282,Arachnid Gym,WA,http://arachnidgym.com.au/,success,,"{""pool"":false,""spa"":false,""sauna"":true,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":true,""yoga_pilates"":false,""parking"":false,""showers"":false,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":true,""personal_training"":true}","{""no_contract"":false,""contract"":false,""new_member_trial"":false,""referral_scheme"":false,""multi_location_access"":false,""app"":false}",medium,
gym-198,Essence Fitness,WA,http://www.essencefitness.com.au/,success,12.5,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":false,""parking"":true,""showers"":true,""lockers"":true,""childcare"":false,""cafe"":false,""access_247"":true,""personal_training"":true}","{""no_contract"":true,""contract"":false,""new_member_trial"":false,""referral_scheme"":true,""multi_location_access"":false,""app"":true}",medium,
8a5ce41a-84a1-43e7-9851-80405ad5ce5f,South Mandurah Crossfit,WA,https://www.facebook.com/southmandurahcf/,social_link,,,,,
gym-175,Perform HQ,WA,https://performhq.com.au/,parse_error,,,,,"JSON parse failed: Based on all searches conducted, the Perform HQ website (performhq.com.au) does not publicly display any membership pricing — the price fields render "
gym-129,SpeedFit Cannington,WA,https://joinspeedfit.com/location/cannington-wa/,success,,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":false,""cardio"":false,""group_classes"":false,""boxing_mma"":false,""yoga_pilates"":false,""parking"":true,""showers"":true,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":true,""contract"":true,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":true,""app"":false}",medium,
d3af7f4c-ac1d-47f7-9e85-bc21fbab0388,SkyBox Studio,WA,http://www.skyboxstudio.com.au/,success,55,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":false,""group_classes"":true,""boxing_mma"":true,""yoga_pilates"":true,""parking"":false,""showers"":false,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":true,""contract"":false,""new_member_trial"":false,""referral_scheme"":false,""multi_location_access"":false,""app"":true}",medium,
bf8e6445-12ca-4f9e-8d4a-b7252f53ebfe,Trojan Fitness Equipment,WA,https://www.trojanfitness.com.au/,success,,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":false,""cardio"":false,""group_classes"":false,""boxing_mma"":false,""yoga_pilates"":false,""parking"":false,""showers"":false,""lockers"":false,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":false}","{""no_contract"":false,""contract"":false,""new_member_trial"":false,""referral_scheme"":false,""multi_location_access"":false,""app"":false}",no_data,
c40abdaf-d7e1-443f-a417-9f46281049bb,F45 Training Geraldton,WA,https://f45training.com/au/studio/geraldton/,success,55,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":false,""parking"":true,""showers"":true,""lockers"":true,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":true,""contract"":true,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":false,""app"":true}",medium,
0b25e66a-acd7-4baf-b452-4665e12ffbc1,Fitstop Canning Vale,WA,https://fitstop.com/au/web/locations/au/Canning%20Vale,success,54,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":false,""parking"":true,""showers"":true,""lockers"":false,""childcare"":true,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":true,""contract"":true,""new_member_trial"":true,""referral_scheme"":true,""multi_location_access"":true,""app"":true}",medium,
0ba5a82f-1e19-47f4-8521-816cf3cf63c1,Bunbury PT - Boutique Gym,WA,https://bunburypt.com.au/,success,,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":false,""yoga_pilates"":false,""parking"":false,""showers"":true,""lockers"":true,""childcare"":false,""cafe"":false,""access_247"":false,""personal_training"":true}","{""no_contract"":true,""contract"":false,""new_member_trial"":false,""referral_scheme"":false,""multi_location_access"":false,""app"":false}",low,
gym-044,Sista Fitness 24/7 Joondalup,WA,https://sistafitness.com.au/,success,21.95,"{""pool"":false,""spa"":false,""sauna"":true,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":true,""yoga_pilates"":true,""parking"":false,""showers"":true,""lockers"":true,""childcare"":true,""cafe"":false,""access_247"":true,""personal_training"":true}","{""no_contract"":true,""contract"":true,""new_member_trial"":true,""referral_scheme"":true,""multi_location_access"":true,""app"":true}",high,
e7504efa-f266-40e4-b9f1-5cbf4ab9634f,Genesis Health and Fitness Belmont,WA,https://www.genesisfitness.com.au/gym/wa/belmont?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_content=belmont,success,13.95,"{""pool"":false,""spa"":false,""sauna"":false,""free_weights"":true,""cardio"":true,""group_classes"":true,""boxing_mma"":true,""yoga_pilates"":true,""parking"":true,""showers"":true,""lockers"":true,""childcare"":false,""cafe"":false,""access_247"":true,""personal_training"":true}","{""no_contract"":true,""contract"":true,""new_member_trial"":true,""referral_scheme"":false,""multi_location_access"":true,""app"":true}",high,
